seed,amplitude,snr,method,solver,protocol,distance,lam,penalty,sample_size,max_iterations,shrink,device,backend,field_scale,field_terms,loss,unexplained_pct,rms_log,planted_cv_pct,floor_pct,unexplained_brain_pct,rms_log_brain,planted_cv_brain_pct,floor_brain_pct,iterations,seconds,baseline_seconds,timestamp,git_commit,torch_version,host
23,0.4,40,n3,qr,fixed30,75,1e-07,,,,4,cuda,torch,400,8,,6.44498,0.0660413,8.909,0.00317018,3.24605,0.0329598,7.26901,0.00242193,30,2.563,2.608,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
23,0.4,20,n3,qr,fixed30,75,1e-07,,,,4,cuda,torch,400,8,,7.38505,0.0755297,8.909,0.00317018,4.28646,0.0433962,7.26901,0.00242193,30,2.56,2.608,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
23,0.8,inf,n3,qr,fixed30,75,1e-07,,,,4,cuda,torch,400,8,,10.4827,0.107665,17.8293,0.00865756,5.16752,0.0528846,14.5424,0.00789459,30,2.556,2.608,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
23,0.8,40,n3,qr,fixed30,75,1e-07,,,,4,cuda,torch,400,8,,10.7747,0.110891,17.8293,0.00865756,5.44791,0.0557669,14.5424,0.00789459,30,2.556,2.608,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
23,0.8,20,n3,qr,fixed30,75,1e-07,,,,4,cuda,torch,400,8,,11.0581,0.113865,17.8293,0.00865756,5.9826,0.0611951,14.5424,0.00789459,30,2.561,2.608,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
24,0.2,inf,n3,qr,fixed30,75,1e-07,,,,4,cuda,torch,400,8,,2.21329,0.0223003,4.09319,0.0015522,1.08514,0.0108251,3.49858,0.00108856,30,2.557,2.608,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
24,0.2,40,n3,qr,fixed30,75,1e-07,,,,4,cuda,torch,400,8,,2.45289,0.0250109,4.09319,0.0015522,1.13447,0.011431,3.49858,0.00108856,30,2.556,2.608,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
24,0.2,20,n3,qr,fixed30,75,1e-07,,,,4,cuda,torch,400,8,,4.7421,0.0481076,4.09319,0.0015522,2.92106,0.0293385,3.49858,0.00108856,30,2.563,2.608,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
24,0.4,inf,n3,qr,fixed30,75,1e-07,,,,4,cuda,torch,400,8,,4.40094,0.0444824,8.21065,0.00315183,2.30185,0.0229123,6.99524,0.0022412,30,2.617,2.608,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
24,0.4,40,n3,qr,fixed30,75,1e-07,,,,4,cuda,torch,400,8,,4.49211,0.0459371,8.21065,0.00315183,2.18928,0.0220579,6.99524,0.0022412,30,2.612,2.608,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
24,0.4,20,n3,qr,fixed30,75,1e-07,,,,4,cuda,torch,400,8,,5.97895,0.0618432,8.21065,0.00315183,3.29328,0.0333925,6.99524,0.0022412,30,2.554,2.608,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
24,0.8,inf,n3,qr,fixed30,75,1e-07,,,,4,cuda,torch,400,8,,8.912,0.0924534,16.5234,0.00707051,5.07912,0.0509977,13.9835,0.00517041,30,2.561,2.608,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
24,0.8,40,n3,qr,fixed30,75,1e-07,,,,4,cuda,torch,400,8,,9.0034,0.0941669,16.5234,0.00707051,4.95554,0.0502126,13.9835,0.00517041,30,2.556,2.608,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
24,0.8,20,n3,qr,fixed30,75,1e-07,,,,4,cuda,torch,400,8,,9.31307,0.098354,16.5234,0.00707051,5.10866,0.0524186,13.9835,0.00517041,30,2.565,2.608,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
25,0.2,inf,n3,qr,fixed30,75,1e-07,,,,4,cuda,torch,400,8,,2.45332,0.0251993,4.60232,0.005527,1.05413,0.0106501,3.76495,0.00482561,30,2.556,2.608,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
25,0.2,40,n3,qr,fixed30,75,1e-07,,,,4,cuda,torch,400,8,,3.20391,0.0328695,4.60232,0.005527,1.64324,0.016614,3.76495,0.00482561,30,2.558,2.608,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
25,0.2,20,n3,qr,fixed30,75,1e-07,,,,4,cuda,torch,400,8,,5.84742,0.0592636,4.60232,0.005527,3.66758,0.0369232,3.76495,0.00482561,30,2.56,2.608,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
25,0.4,inf,n3,qr,fixed30,75,1e-07,,,,4,cuda,torch,400,8,,4.93814,0.0511797,9.22679,0.0116042,2.28993,0.0232809,7.54506,0.00962142,30,2.553,2.608,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
25,0.4,40,n3,qr,fixed30,75,1e-07,,,,4,cuda,torch,400,8,,5.98386,0.0619065,9.22679,0.0116042,3.13964,0.0319007,7.54506,0.00962142,30,2.552,2.608,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
25,0.4,20,n3,qr,fixed30,75,1e-07,,,,4,cuda,torch,400,8,,7.88297,0.0809663,9.22679,0.0116042,4.70463,0.0475336,7.54506,0.00962142,30,2.554,2.608,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
25,0.8,inf,n3,qr,fixed30,75,1e-07,,,,4,cuda,torch,400,8,,11.0617,0.117117,18.5363,0.0314152,5.70056,0.0585553,15.1497,0.0286051,30,2.556,2.608,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
25,0.8,40,n3,qr,fixed30,75,1e-07,,,,4,cuda,torch,400,8,,11.326,0.11977,18.5363,0.0314152,6.00071,0.0616097,15.1497,0.0286051,30,2.555,2.608,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
25,0.8,20,n3,qr,fixed30,75,1e-07,,,,4,cuda,torch,400,8,,11.6045,0.122327,18.5363,0.0314152,6.5263,0.0669032,15.1497,0.0286051,30,2.562,2.608,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
26,0.2,inf,n3,qr,fixed30,75,1e-07,,,,4,cuda,torch,400,8,,2.73084,0.027688,4.8888,0.00266175,1.03936,0.010463,3.92603,0.00246923,30,2.555,2.608,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
26,0.2,40,n3,qr,fixed30,75,1e-07,,,,4,cuda,torch,400,8,,3.36955,0.0343403,4.8888,0.00266175,1.52627,0.0153741,3.92603,0.00246923,30,2.554,2.608,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
26,0.2,20,n3,qr,fixed30,75,1e-07,,,,4,cuda,torch,400,8,,5.74329,0.0580318,4.8888,0.00266175,3.47242,0.0348894,3.92603,0.00246923,30,2.558,2.608,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
26,0.4,inf,n3,qr,fixed30,75,1e-07,,,,4,cuda,torch,400,8,,6.56037,0.0681249,9.8941,0.00627185,3.01918,0.0307744,7.942,0.00602147,30,2.557,2.608,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
26,0.4,40,n3,qr,fixed30,75,1e-07,,,,4,cuda,torch,400,8,,7.14521,0.0741759,9.8941,0.00627185,3.56271,0.0362027,7.942,0.00602147,30,2.556,2.608,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
26,0.4,20,n3,qr,fixed30,75,1e-07,,,,4,cuda,torch,400,8,,7.99128,0.0824703,9.8941,0.00627185,4.53958,0.045933,7.942,0.00602147,30,2.555,2.608,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
26,0.8,inf,n3,qr,fixed30,75,1e-07,,,,4,cuda,torch,400,8,,11.306,0.119992,20.2417,0.015415,5.97465,0.0624005,16.2476,0.014669,30,2.55,2.608,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
26,0.8,40,n3,qr,fixed30,75,1e-07,,,,4,cuda,torch,400,8,,11.5363,0.122538,20.2417,0.015415,6.28925,0.0656571,16.2476,0.014669,30,2.551,2.608,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
26,0.8,20,n3,qr,fixed30,75,1e-07,,,,4,cuda,torch,400,8,,11.7239,0.124482,20.2417,0.015415,6.65473,0.0693758,16.2476,0.014669,30,2.557,2.608,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
27,0.2,inf,n3,qr,fixed30,75,1e-07,,,,4,cuda,torch,400,8,,2.16225,0.0219342,4.2001,0.00139402,0.927946,0.00933847,3.44453,0.0012916,30,2.554,2.608,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
27,0.2,40,n3,qr,fixed30,75,1e-07,,,,4,cuda,torch,400,8,,3.10839,0.0317124,4.2001,0.00139402,1.52426,0.0153993,3.44453,0.0012916,30,2.554,2.608,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
27,0.2,20,n3,qr,fixed30,75,1e-07,,,,4,cuda,torch,400,8,,5.853,0.0592095,4.2001,0.00139402,3.52391,0.0354239,3.44453,0.0012916,30,2.558,2.608,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
27,0.4,inf,n3,qr,fixed30,75,1e-07,,,,4,cuda,torch,400,8,,4.79181,0.0493898,8.42177,0.00280927,2.05811,0.0208977,6.90956,0.00246695,30,2.553,2.608,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
27,0.4,40,n3,qr,fixed30,75,1e-07,,,,4,cuda,torch,400,8,,5.43929,0.0561938,8.42177,0.00280927,2.52674,0.0256855,6.90956,0.00246695,30,2.552,2.608,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
27,0.4,20,n3,qr,fixed30,75,1e-07,,,,4,cuda,torch,400,8,,6.86549,0.0705909,8.42177,0.00280927,3.75935,0.0380363,6.90956,0.00246695,30,2.559,2.608,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
27,0.8,inf,n3,qr,fixed30,75,1e-07,,,,4,cuda,torch,400,8,,9.54433,0.100582,16.9327,0.00654447,4.49848,0.0462666,13.903,0.00523319,30,2.553,2.608,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
27,0.8,40,n3,qr,fixed30,75,1e-07,,,,4,cuda,torch,400,8,,9.8038,0.10334,16.9327,0.00654447,4.8124,0.0494769,13.903,0.00523319,30,2.55,2.608,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
27,0.8,20,n3,qr,fixed30,75,1e-07,,,,4,cuda,torch,400,8,,10.179,0.107148,16.9327,0.00654447,5.43032,0.0558224,13.903,0.00523319,30,2.56,2.608,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
28,0.2,inf,n3,qr,fixed30,75,1e-07,,,,4,cuda,torch,400,8,,2.29617,0.0232242,4.45045,0.0025675,0.945338,0.00951903,3.46673,0.0019458,30,2.555,2.608,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
28,0.2,40,n3,qr,fixed30,75,1e-07,,,,4,cuda,torch,400,8,,3.19332,0.0324536,4.45045,0.0025675,1.58436,0.0159688,3.46673,0.0019458,30,2.551,2.608,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
28,0.2,20,n3,qr,fixed30,75,1e-07,,,,4,cuda,torch,400,8,,6.38106,0.0639905,4.45045,0.0025675,4.14785,0.0416802,3.46673,0.0019458,30,2.558,2.608,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
28,0.4,inf,n3,qr,fixed30,75,1e-07,,,,4,cuda,torch,400,8,,5.05949,0.0519684,8.96917,0.00585954,2.31952,0.0235808,6.96572,0.00501558,30,2.553,2.608,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
28,0.4,40,n3,qr,fixed30,75,1e-07,,,,4,cuda,torch,400,8,,5.89556,0.0605492,8.96917,0.00585954,2.99127,0.0303619,6.96572,0.00501558,30,2.548,2.608,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
28,0.4,20,n3,qr,fixed30,75,1e-07,,,,4,cuda,torch,400,8,,7.59842,0.0774008,8.96917,0.00585954,4.57048,0.0461071,6.96572,0.00501558,30,2.558,2.608,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
28,0.8,inf,n3,qr,fixed30,75,1e-07,,,,4,cuda,torch,400,8,,10.1823,0.107458,18.2099,0.0156079,5.28744,0.0545188,14.0586,0.0150193,30,2.555,2.608,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
28,0.8,40,n3,qr,fixed30,75,1e-07,,,,4,cuda,torch,400,8,,10.5407,0.111203,18.2099,0.0156079,5.61301,0.0578631,14.0586,0.0150193,30,2.552,2.608,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
28,0.8,20,n3,qr,fixed30,75,1e-07,,,,4,cuda,torch,400,8,,10.8493,0.114078,18.2099,0.0156079,6.10585,0.0628268,14.0586,0.0150193,30,2.559,2.608,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
29,0.2,inf,n3,qr,fixed30,75,1e-07,,,,4,cuda,torch,400,8,,2.53584,0.0257006,5.02272,0.00213037,1.10665,0.0111448,4.23346,0.00181367,30,2.553,2.608,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
29,0.2,40,n3,qr,fixed30,75,1e-07,,,,4,cuda,torch,400,8,,3.26776,0.0334958,5.02272,0.00213037,1.71018,0.0173373,4.23346,0.00181367,30,2.557,2.608,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
29,0.2,20,n3,qr,fixed30,75,1e-07,,,,4,cuda,torch,400,8,,5.27773,0.0539156,5.02272,0.00213037,3.31749,0.0336087,4.23346,0.00181367,30,2.558,2.608,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
29,0.4,inf,n3,qr,fixed30,75,1e-07,,,,4,cuda,torch,400,8,,5.225,0.0538976,10.0979,0.0055558,2.62766,0.0268131,8.48476,0.00526672,30,2.552,2.608,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
29,0.4,40,n3,qr,fixed30,75,1e-07,,,,4,cuda,torch,400,8,,5.72367,0.0592785,10.0979,0.0055558,3.0924,0.0316208,8.48476,0.00526672,30,2.555,2.608,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
29,0.4,20,n3,qr,fixed30,75,1e-07,,,,4,cuda,torch,400,8,,6.73612,0.0697431,10.0979,0.0055558,4.03237,0.041166,8.48476,0.00526672,30,2.553,2.608,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
29,0.8,inf,n3,qr,fixed30,75,1e-07,,,,4,cuda,torch,400,8,,9.85857,0.102422,20.387,0.0163171,5.56473,0.0574036,17.0358,0.0161435,30,2.554,2.608,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
29,0.8,40,n3,qr,fixed30,75,1e-07,,,,4,cuda,torch,400,8,,10.1835,0.105729,20.387,0.0163171,5.8561,0.0603885,17.0358,0.0161435,30,2.551,2.608,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
29,0.8,20,n3,qr,fixed30,75,1e-07,,,,4,cuda,torch,400,8,,10.5573,0.109371,20.387,0.0163171,6.38723,0.0657959,17.0358,0.0161435,30,2.559,2.608,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
30,0.2,inf,n3,qr,fixed30,75,1e-07,,,,4,cuda,torch,400,8,,2.66929,0.0268561,4.59402,0.00238317,1.15582,0.0116187,3.53346,0.00159495,30,2.552,2.608,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
30,0.2,40,n3,qr,fixed30,75,1e-07,,,,4,cuda,torch,400,8,,3.5582,0.0361071,4.59402,0.00238317,1.83315,0.0184958,3.53346,0.00159495,30,2.554,2.608,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
30,0.2,20,n3,qr,fixed30,75,1e-07,,,,4,cuda,torch,400,8,,6.78902,0.0680007,4.59402,0.00238317,4.64057,0.0468068,3.53346,0.00159495,30,2.554,2.608,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
30,0.4,inf,n3,qr,fixed30,75,1e-07,,,,4,cuda,torch,400,8,,6.05369,0.0618662,9.22654,0.00499569,2.94411,0.0298727,7.08863,0.00351989,30,2.555,2.608,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
30,0.4,40,n3,qr,fixed30,75,1e-07,,,,4,cuda,torch,400,8,,6.86275,0.0702301,9.22654,0.00499569,3.65472,0.0370626,7.08863,0.00351989,30,2.556,2.608,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
30,0.4,20,n3,qr,fixed30,75,1e-07,,,,4,cuda,torch,400,8,,8.09216,0.082401,9.22654,0.00499569,4.86334,0.0491202,7.08863,0.00351989,30,2.556,2.608,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
30,0.8,inf,n3,qr,fixed30,75,1e-07,,,,4,cuda,torch,400,8,,11.12,0.115696,18.5984,0.0117064,5.94108,0.0610909,14.2638,0.00901962,30,2.552,2.608,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
30,0.8,40,n3,qr,fixed30,75,1e-07,,,,4,cuda,torch,400,8,,11.3429,0.117965,18.5984,0.0117064,6.1726,0.0634152,14.2638,0.00901962,30,2.552,2.608,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
30,0.8,20,n3,qr,fixed30,75,1e-07,,,,4,cuda,torch,400,8,,11.5036,0.119458,18.5984,0.0117064,6.55225,0.0671196,14.2638,0.00901962,30,2.555,2.608,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
31,0.2,inf,n3,qr,fixed30,75,1e-07,,,,4,cuda,torch,400,8,,2.21583,0.022062,4.31386,0.00215592,1.05273,0.0105634,3.77272,0.00204547,30,2.549,2.608,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
31,0.2,40,n3,qr,fixed30,75,1e-07,,,,4,cuda,torch,400,8,,2.84637,0.0289456,4.31386,0.00215592,1.78711,0.018126,3.77272,0.00204547,30,2.552,2.608,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
31,0.2,20,n3,qr,fixed30,75,1e-07,,,,4,cuda,torch,400,8,,5.38409,0.0542226,4.31386,0.00215592,3.77299,0.0382181,3.77272,0.00204547,30,2.552,2.608,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
31,0.4,inf,n3,qr,fixed30,75,1e-07,,,,4,cuda,torch,400,8,,4.69309,0.0472806,8.62918,0.00434515,2.60975,0.0266071,7.54182,0.00409376,30,2.552,2.608,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
31,0.4,40,n3,qr,fixed30,75,1e-07,,,,4,cuda,torch,400,8,,5.21999,0.0532656,8.62918,0.00434515,3.28496,0.0337363,7.54182,0.00409376,30,2.552,2.608,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
31,0.4,20,n3,qr,fixed30,75,1e-07,,,,4,cuda,torch,400,8,,6.5099,0.0661875,8.62918,0.00434515,4.43245,0.045302,7.54182,0.00409376,30,2.554,2.608,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
31,0.8,inf,n3,qr,fixed30,75,1e-07,,,,4,cuda,torch,400,8,,9.32351,0.0938503,17.266,0.00897464,5.11382,0.0526874,15.0664,0.00821814,30,2.549,2.608,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
31,0.8,40,n3,qr,fixed30,75,1e-07,,,,4,cuda,torch,400,8,,9.61565,0.0973099,17.266,0.00897464,5.40313,0.0557921,15.0664,0.00821814,30,2.549,2.608,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
31,0.8,20,n3,qr,fixed30,75,1e-07,,,,4,cuda,torch,400,8,,9.95333,0.101265,17.266,0.00897464,5.96341,0.0615111,15.0664,0.00821814,30,2.552,2.608,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
32,0.2,inf,n3,qr,fixed30,75,1e-07,,,,4,cuda,torch,400,8,,2.01448,0.0198541,3.85757,0.00769746,1.1689,0.0115356,2.91914,0.00804553,30,2.549,2.608,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
32,0.2,40,n3,qr,fixed30,75,1e-07,,,,4,cuda,torch,400,8,,1.82821,0.0182518,3.85757,0.00769746,0.906044,0.00902975,2.91914,0.00804553,30,2.552,2.608,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
32,0.2,20,n3,qr,fixed30,75,1e-07,,,,4,cuda,torch,400,8,,3.51991,0.0356208,3.85757,0.00769746,2.1016,0.021087,2.91914,0.00804553,30,2.553,2.608,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
32,0.4,inf,n3,qr,fixed30,75,1e-07,,,,4,cuda,torch,400,8,,4.09412,0.0399368,7.63011,0.0182317,2.72231,0.0265008,5.78325,0.0194967,30,2.551,2.608,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
32,0.4,40,n3,qr,fixed30,75,1e-07,,,,4,cuda,torch,400,8,,3.8119,0.0374353,7.63011,0.0182317,2.22903,0.0218609,5.78325,0.0194967,30,2.55,2.608,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
32,0.4,20,n3,qr,fixed30,75,1e-07,,,,4,cuda,torch,400,8,,4.18484,0.0423664,7.63011,0.0182317,2.13374,0.0214889,5.78325,0.0194967,30,2.558,2.608,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
32,0.8,inf,n3,qr,fixed30,75,1e-07,,,,4,cuda,torch,400,8,,9.68379,0.0915397,14.9354,0.0484334,7.38013,0.0693213,11.3544,0.0525508,30,2.549,2.608,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
32,0.8,40,n3,qr,fixed30,75,1e-07,,,,4,cuda,torch,400,8,,9.26841,0.0876362,14.9354,0.0484334,6.6479,0.0627297,11.3544,0.0525508,30,2.551,2.608,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
32,0.8,20,n3,qr,fixed30,75,1e-07,,,,4,cuda,torch,400,8,,8.48066,0.081376,14.9354,0.0484334,4.94133,0.0475737,11.3544,0.0525508,30,2.555,2.608,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
33,0.2,inf,n3,qr,fixed30,75,1e-07,,,,4,cuda,torch,400,8,,2.26105,0.0227776,4.18554,0.00396929,1.00191,0.0100107,3.59227,0.00306178,30,2.552,2.608,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
33,0.2,40,n3,qr,fixed30,75,1e-07,,,,4,cuda,torch,400,8,,2.65737,0.0270558,4.18554,0.00396929,1.19372,0.0120309,3.59227,0.00306178,30,2.549,2.608,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
33,0.2,20,n3,qr,fixed30,75,1e-07,,,,4,cuda,torch,400,8,,4.96854,0.050436,4.18554,0.00396929,2.95915,0.0297325,3.59227,0.00306178,30,2.559,2.608,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
33,0.4,inf,n3,qr,fixed30,75,1e-07,,,,4,cuda,torch,400,8,,4.60059,0.0465876,8.27676,0.00862777,2.09615,0.0209757,7.12415,0.00698787,30,2.55,2.608,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
33,0.4,40,n3,qr,fixed30,75,1e-07,,,,4,cuda,torch,400,8,,4.90486,0.0501543,8.27676,0.00862777,2.20899,0.0223215,7.12415,0.00698787,30,2.55,2.608,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
33,0.4,20,n3,qr,fixed30,75,1e-07,,,,4,cuda,torch,400,8,,6.40901,0.0660961,8.27676,0.00862777,3.37054,0.0341722,7.12415,0.00698787,30,2.555,2.608,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
33,0.8,inf,n3,qr,fixed30,75,1e-07,,,,4,cuda,torch,400,8,,9.77561,0.100196,16.1857,0.0222432,5.00497,0.050464,14.0094,0.019923,30,2.551,2.608,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
33,0.8,40,n3,qr,fixed30,75,1e-07,,,,4,cuda,torch,400,8,,10.1375,0.104184,16.1857,0.0222432,5.16194,0.0521723,14.0094,0.019923,30,2.548,2.608,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
33,0.8,20,n3,qr,fixed30,75,1e-07,,,,4,cuda,torch,400,8,,10.7126,0.110558,16.1857,0.0222432,5.67762,0.057667,14.0094,0.019923,30,2.55,2.608,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
34,0.2,inf,n3,qr,fixed30,75,1e-07,,,,4,cuda,torch,400,8,,2.22899,0.0223289,4.26157,0.00363443,1.14264,0.0113581,3.65604,0.00258226,30,2.554,2.608,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
34,0.2,40,n3,qr,fixed30,75,1e-07,,,,4,cuda,torch,400,8,,2.52192,0.0255938,4.26157,0.00363443,1.15919,0.0116543,3.65604,0.00258226,30,2.552,2.608,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
34,0.2,20,n3,qr,fixed30,75,1e-07,,,,4,cuda,torch,400,8,,4.58541,0.0465431,4.26157,0.00363443,2.65627,0.0266962,3.65604,0.00258226,30,2.539,2.608,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
34,0.4,inf,n3,qr,fixed30,75,1e-07,,,,4,cuda,torch,400,8,,4.53668,0.045282,8.45832,0.00805037,2.59198,0.0256029,7.26207,0.00606404,30,2.544,2.608,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
34,0.4,40,n3,qr,fixed30,75,1e-07,,,,4,cuda,torch,400,8,,4.66352,0.0471724,8.45832,0.00805037,2.42761,0.0242899,7.26207,0.00606404,30,2.544,2.608,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
34,0.4,20,n3,qr,fixed30,75,1e-07,,,,4,cuda,torch,400,8,,5.70437,0.0585071,8.45832,0.00805037,2.95747,0.0299769,7.26207,0.00606404,30,2.549,2.608,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
34,0.8,inf,n3,qr,fixed30,75,1e-07,,,,4,cuda,torch,400,8,,9.49962,0.0942749,16.66,0.0210272,6.51635,0.0634591,14.324,0.0173276,30,2.549,2.608,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
34,0.8,40,n3,qr,fixed30,75,1e-07,,,,4,cuda,torch,400,8,,9.58997,0.0955234,16.66,0.0210272,6.16183,0.060224,14.324,0.0173276,30,2.547,2.608,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
34,0.8,20,n3,qr,fixed30,75,1e-07,,,,4,cuda,torch,400,8,,9.85369,0.0999317,16.66,0.0210272,5.70595,0.0568651,14.324,0.0173276,30,2.557,2.608,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
35,0.2,inf,n3,qr,fixed30,75,1e-07,,,,4,cuda,torch,400,8,,2.1052,0.0209986,4.35394,0.00869767,0.850285,0.00848871,3.77532,0.00903084,30,2.55,2.608,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
